Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power,Global_active_power
139.46999999999989,118.38600000000001,106.38799999999999,69.56599999999999,17.580000000000005,18.209999999999994,19.371999999999996,55.17399999999999,142.74400000000003,99.002,113.52600000000002,109.32200000000003,93.99199999999999,83.52000000000002,87.34799999999998,87.93399999999997,20.986,231.60600000000002,215.85599999999997,198.77600000000004,132.58999999999997,236.84199999999998,254.462,133.3
18.228,15.397999999999996,11.922000000000002,15.405999999999999,11.366000000000005,20.102,41.882,39.19399999999999,34.482,83.24200000000003,94.662,133.664,69.25599999999999,111.04400000000001,55.176000000000016,94.52600000000001,19.003999999999998,17.078,111.30800000000004,119.74800000000006,148.03600000000003,207.13000000000002,129.892,62.11199999999999
20.346000000000007,19.513999999999992,17.583999999999996,19.618,16.153999999999993,19.219999999999995,90.29399999999998,105.15199999999999,79.91800000000003,77.07800000000002,79.682,76.62400000000001,71.28199999999995,17.936,18.831999999999994,17.046,19.196000000000005,19.418,20.667999999999996,33.40400000000001,81.41999999999999,59.267999999999994,46.60600000000001,19.106
149.62399999999997,59.45399999999997,47.394000000000005,17.247999999999998,30.931999999999995,29.503999999999998,26.13999999999999,26.556,31.398000000000003,54.592,78.63399999999999,77.89199999999998,30.643999999999995,14.594000000000003,21.54399999999999,21.84399999999999,18.792000000000005,16.432000000000002,57.05599999999999,37.196000000000005,36.426,54.221999999999994,63.19399999999999,25.352000000000007
9.893999999999995,10.554,13.636,10.536,73.09599999999998,48.14,29.69999999999999,9.739999999999998,84.998,128.88399999999996,88.68999999999996,86.776,74.89399999999998,70.51999999999997,104.124,76.43599999999996,97.75999999999993,20.43400000000002,11.122000000000005,11.890000000000004,9.907999999999992,11.41800000000001,10.640000000000002,10.059999999999999
16.398,13.591999999999999,12.198000000000006,13.614000000000003,11.748000000000001,13.112,26.522000000000006,44.668,27.48599999999999,97.828,79.05599999999998,32.722,25.220000000000002,76.15,111.51199999999999,134.118,118.64600000000004,91.19800000000002,108.88399999999999,106.38,91.07600000000001,148.396,111.45400000000004,189.50799999999998
27.35999999999998,17.177999999999994,18.65,15.056000000000001,16.660000000000004,18.518000000000008,36.623999999999995,93.81200000000003,85.312,199.46400000000006,192.45399999999998,85.52600000000001,20.308000000000003,17.118000000000002,20.24600000000001,19.191999999999993,72.87400000000001,82.92199999999997,73.672,110.46,84.16,107.44800000000001,161.852,144.05600000000004
15.482000000000005,16.540000000000003,16.887999999999998,14.790000000000001,16.166,16.452000000000005,29.014,62.33800000000002,16.703999999999994,15.313999999999997,14.247999999999996,16.982000000000003,15.339999999999996,15.35200000000001,16.672,15.354000000000005,15.704000000000004,15.543999999999999,74.07600000000001,15.416,15.15399999999999,15.501999999999994,15.283999999999997,15.900000000000006
26.396,23.551999999999985,16.382000000000005,20.212000000000003,54.20200000000001,16.13600000000001,18.549999999999994,83.11200000000001,135.06199999999998,116.71400000000001,180.39999999999995,189.38399999999996,167.89200000000002,165.04200000000003,114.95800000000003,147.656,98.804,220.19199999999998,252.59599999999998,176.91000000000003,217.256,308.3740000000001,220.17200000000003,164.988
53.304,19.003999999999998,15.385999999999996,17.87199999999999,17.34,15.875999999999998,18.91,107.55799999999996,159.33200000000005,102.95400000000001,190.20199999999997,213.784,118.21000000000001,98.35200000000006,97.78200000000002,124.30000000000004,123.45799999999998,167.88400000000001,113.286,189.27000000000007,270.72600000000006,298.888,348.85600000000005,304.28000000000003
200.43400000000003,174.96000000000006,172.76599999999996,67.30399999999997,68.05399999999997,71.64599999999999,94.56599999999999,68.46400000000001,78.90999999999997,133.56200000000004,104.182,60.514000000000024,42.75000000000001,77.92199999999998,109.64799999999997,125.82399999999996,205.548,252.66799999999992,215.53999999999996,197.49,191.57400000000007,126.458,87.76400000000005,82.472
81.43799999999999,80.504,27.72,17.392000000000003,17.496,14.639999999999997,18.499999999999993,116.694,155.74399999999994,95.70000000000003,111.31600000000002,82.28599999999999,67.86199999999998,39.126,89.04800000000003,97.39399999999998,92.54000000000002,107.51800000000004,134.87,178.30399999999997,164.55400000000003,97.41000000000001,111.43399999999998,149.18799999999996
23.242000000000004,17.956000000000007,18.509999999999994,17.620000000000005,47.02600000000001,24.518000000000004,42.04600000000001,149.054,65.094,53.25600000000001,24.028000000000002,38.42200000000001,116.08000000000001,56.697999999999986,115.01199999999999,53.408000000000015,98.93800000000003,171.68999999999997,187.56999999999994,117.56999999999996,83.80999999999995,84.16600000000005,57.28599999999999,23.40399999999999
17.959999999999994,14.788000000000007,51.604,16.038000000000004,17.202,15.809999999999999,52.60799999999998,134.148,187.19599999999997,193.62800000000001,245.14600000000002,146.73600000000005,104.83199999999998,85.54200000000002,91.78199999999998,232.31799999999998,113.30999999999999,184.012,100.12200000000001,156.392,193.24999999999994,212.68400000000003,163.24,117.33999999999999
84.10000000000001,67.71400000000001,17.947999999999997,17.12199999999999,17.155999999999995,16.354,44.839999999999996,157.30400000000003,99.496,79.59400000000002,51.96800000000001,16.778,18.302000000000003,30.365999999999996,22.322000000000003,36.769999999999996,97.98399999999997,129.2,188.00800000000004,167.57999999999996,178.11200000000002,166.72799999999995,84.21799999999999,31.49799999999998
18.322000000000003,18.980000000000008,18.28599999999999,18.514000000000003,19.036,18.025999999999996,48.040000000000006,170.34599999999998,127.66599999999997,109.97800000000001,68.67800000000003,15.474,18.15,22.956,25.381999999999994,21.519999999999996,61.93,80.42800000000001,44.092000000000006,57.64599999999998,92.73399999999998,145.35800000000003,149.43799999999996,109.46000000000004
103.90799999999996,68.956,62.30399999999999,67.22000000000001,61.38999999999997,63.059999999999995,66.42200000000001,126.81200000000003,122.10800000000002,122.91200000000003,136.784,124.53600000000009,110.588,255.062,158.02199999999993,118.28199999999995,117.152,167.71200000000005,258.742,320.582,222.77599999999998,145.54399999999998,65.702,67.15599999999996
82.33400000000003,89.99999999999999,94.048,71.90999999999998,70.466,72.37399999999998,106.72599999999998,65.27600000000002,115.75599999999994,115.50000000000003,127.834,171.60400000000004,161.802,165.83399999999997,115.54400000000001,105.08799999999998,73.7,171.04200000000006,218.936,319.8260000000001,364.59400000000005,354.6459999999998,139.66400000000002,32.757999999999996
18.962000000000003,15.693999999999997,18.296000000000006,15.617999999999997,18.227999999999998,15.995999999999999,59.62000000000001,111.876,185.17599999999993,145.32599999999994,113.69800000000004,80.48200000000001,81.22800000000002,65.84999999999998,86.26800000000003,85.26400000000002,71.41399999999997,68.838,81.804,221.95399999999995,267.34400000000005,154.41400000000002,99.328,97.816
122.46,32.31999999999999,28.339999999999996,28.221999999999998,27.901999999999997,27.986000000000015,27.278,133.50800000000004,99.77,85.18999999999994,15.522000000000006,17.984,16.099999999999998,17.328000000000003,16.212,17.362000000000002,20.393999999999995,120.29800000000002,143.28199999999998,218.45800000000008,214.73600000000002,175.1680000000001,92.46000000000001,79.35999999999999
110.844,95.21199999999996,89.00599999999999,88.758,86.71799999999998,86.744,82.91000000000004,211.42199999999994,225.49000000000007,211.07400000000007,157.948,93.50000000000001,172.296,110.23,94.77800000000003,152.38799999999998,163.116,101.306,130.21400000000003,129.44800000000004,177.83799999999997,93.066,55.44599999999999,68.10199999999999
35.75399999999997,15.189999999999998,18.44400000000001,15.624000000000002,18.941999999999997,15.608,30.684000000000005,157.27,79.612,35.22,16.134000000000004,17.528000000000002,17.296000000000003,21.605999999999995,72.15400000000002,103.12800000000001,89.47399999999998,105.89599999999997,144.964,182.54599999999994,121.776,137.914,80.63600000000001,62.94399999999999
17.574000000000005,16.522,16.004,17.054,16.131999999999998,17.366000000000003,65.88600000000001,135.98199999999997,30.705999999999996,48.087999999999965,48.004000000000005,152.346,102.89199999999998,95.36800000000001,92.192,40.468,17.416,35.529999999999994,54.37,104.20199999999998,88.638,156.44400000000005,143.71199999999993,105.07600000000005
30.885999999999985,25.726000000000003,15.762000000000002,17.092000000000006,17.412,17.104000000000003,31.92,91.91199999999998,123.29599999999999,110.75800000000004,109.96599999999998,94.71999999999998,84.16599999999998,92.51200000000001,194.51,125.32600000000002,122.77999999999999,86.07000000000001,122.90400000000004,126.64600000000002,120.84800000000004,62.786,33.766000000000005,185.20400000000004
190.32399999999996,86.31600000000003,83.15200000000002,86.52000000000004,86.92999999999998,84.57600000000001,87.72800000000001,82.08400000000002,133.724,130.27800000000005,106.27600000000001,129.39399999999992,251.74999999999997,202.10600000000002,106.52799999999999,137.83200000000002,121.58200000000001,151.10600000000002,197.57000000000002,149.82,227.47199999999995,184.722,54.393999999999984,20.316000000000003
16.616,18.761999999999997,16.614000000000004,18.99,16.322000000000006,63.85399999999997,29.666000000000004,74.92,94.35799999999999,109.67599999999997,91.01800000000001,84.71400000000001,95.37200000000001,106.30000000000003,89.11000000000003,88.12999999999998,106.00599999999999,99.25399999999998,143.61999999999998,173.308,205.22,104.39400000000002,57.02400000000001,79.41600000000001
22.923999999999996,19.032,17.468000000000004,19.27,17.432,19.820000000000007,57.05800000000001,181.50599999999997,90.474,44.80599999999999,17.022,29.63800000000001,38.616,33.63400000000001,38.123999999999995,49.21600000000001,89.83800000000001,116.02799999999995,192.86800000000005,183.8560000000001,172.37599999999998,100.39599999999997,119.438,36.95800000000001
34.34,18.322,36.21,32.87000000000001,18.762,18.33,25.406000000000006,81.98000000000002,143.15599999999998,84.508,82.59000000000003,170.27000000000004,237.59000000000003,106.96199999999996,111.24199999999998,225.91199999999992,129.002,102.28,181.74399999999997,151.55399999999995,69.58000000000003,170.33199999999997,111.718,19.091999999999995
26.786000000000005,26.204000000000008,25.894000000000005,27.85000000000001,62.398,42.63600000000001,26.818,24.75399999999999,27.264,25.058,26.753999999999994,25.966,25.557999999999993,27.54000000000001,26.306000000000004,86.286,87.54400000000003,128.17199999999994,118.32400000000003,91.098,154.41199999999998,79.28600000000003,31.694000000000003,44.634000000000015
46.032,18.474,17.407999999999998,18.872,17.43,15.928000000000003,75.246,136.56400000000002,91.21599999999997,89.81600000000003,99.64400000000002,78.32800000000002,38.929999999999986,88.19200000000002,49.7,18.58799999999999,22.475999999999996,30.994000000000003,137.34600000000003,127.01400000000001,65.97200000000004,35.301999999999985,140.93399999999997,207.32999999999998
17.166000000000004,17.020000000000003,17.462000000000007,51.182000000000016,38.855999999999995,17.566000000000003,15.734000000000002,17.694,16.162000000000003,15.013999999999994,17.836000000000006,16.429999999999996,16.424000000000003,15.899999999999993,55.98199999999999,38.34999999999999,15.118000000000004,16.355999999999998,16.944000000000003,15.398000000000003,17.486,16.304000000000006,15.539999999999997,17.764000000000006
82.66199999999995,81.91000000000001,47.10999999999999,17.608,16.919999999999998,20.138,38.724000000000004,123.70600000000002,111.09399999999997,88.96,78.596,82.45800000000003,79.42999999999998,85.928,84.954,34.45200000000001,17.355999999999998,19.576,38.998000000000005,145.132,154.21200000000002,188.57799999999995,201.786,120.49000000000002
23.418000000000003,24.419999999999998,24.61,22.959999999999997,26.15200000000001,20.75999999999999,83.112,105.44600000000001,73.824,16.586000000000006,10.833999999999996,17.068,38.823999999999984,16.932000000000006,16.846000000000007,33.632,40.308,13.118000000000004,14.796000000000003,36.71,60.61399999999998,108.55400000000004,77.68399999999998,96.27799999999999
29.347999999999985,18.444000000000006,16.288,18.78400000000001,38.436,41.044,16.599999999999998,38.653999999999996,28.36600000000001,144.04200000000006,71.36200000000002,119.37800000000001,23.84,53.41800000000002,73.232,87.20800000000003,84.71400000000001,159.69000000000003,118.332,189.12600000000006,44.12799999999999,23.500000000000014,21.58199999999999,24.846000000000014
15.209999999999996,13.091999999999995,10.302000000000007,11.233999999999996,15.124,13.923999999999996,33.468,81.79800000000003,27.242000000000008,12.83000000000001,10.570000000000007,11.651999999999996,14.603999999999996,12.640000000000017,9.83000000000001,11.55000000000001,45.367999999999995,22.32800000000001,11.766000000000002,40.92199999999999,124.93200000000002,160.002,186.34000000000003,70.30400000000003
11.613999999999999,117.46,57.29399999999999,10.926000000000002,10.870000000000005,10.608,9.940000000000005,11.242000000000008,10.502000000000004,37.332,86.844,97.10999999999999,77.47399999999996,70.11399999999998,69.38799999999998,71.47799999999997,10.934000000000005,10.748000000000008,10.606000000000005,10.400000000000002,10.576000000000002,9.846000000000005,76.25800000000001,119.852
101.18199999999996,29.755999999999993,14.105999999999998,12.392000000000003,10.692000000000005,13.776000000000009,9.440000000000007,14.079999999999997,40.446,64.50399999999998,28.07200000000001,30.309999999999995,68.614,114.20200000000004,117.99000000000004,151.268,118.84800000000003,117.66199999999998,177.55800000000005,57.840000000000025,68.83600000000001,131.25999999999996,67.556,102.078
119.31200000000005,29.938,19.124000000000002,21.07399999999999,17.953999999999994,16.566,18.455999999999992,99.42999999999999,128.806,109.98599999999999,122.054,132.832,85.104,104.84399999999998,125.66999999999997,166.798,157.26200000000006,107.30400000000002,137.548,135.04,114.61200000000002,116.83799999999998,90.10199999999993,22.210000000000004
15.704000000000002,15.452,16.616000000000007,14.836000000000002,16.16599999999999,71.708,18.162000000000013,15.824000000000009,16.563999999999997,14.51800000000001,17.202,134.60999999999999,159.38599999999988,138.736,87.81600000000002,81.19999999999999,80.72200000000001,184.68599999999998,76.75599999999999,76.65999999999998,77.39800000000001,76.01999999999997,20.250000000000004,16.61
110.45799999999998,153.548,124.85799999999998,78.75599999999999,68.312,69.364,34.62199999999999,14.783999999999997,62.89399999999998,53.35999999999999,53.644000000000005,115.95,184.56600000000006,216.27,228.61599999999996,264.61000000000007,246.62399999999997,122.01800000000003,141.716,167.11400000000003,128.10199999999995,205.22,71.78800000000001,28.993999999999996
16.552000000000003,19.092,17.332,17.815999999999992,16.766,17.124000000000002,56.65800000000001,100.37799999999997,61.23400000000001,31.678,29.736,34.92400000000001,31.840000000000003,19.332,46.066,26.412,74.56600000000002,89.75600000000001,134.792,147.578,86.396,212.71800000000005,52.00799999999999,73.79199999999999
20.848000000000006,17.035999999999998,17.403999999999996,19.215999999999998,17.196000000000005,17.35,98.10799999999999,162.98999999999998,152.918,114.35999999999999,79.53599999999999,114.60399999999998,207.07599999999996,149.382,145.81399999999996,261.848,130.86200000000002,58.71399999999999,144.98999999999998,139.784,109.19,203.84199999999996,95.20000000000006,20.404
25.20199999999999,24.262,21.882,18.868000000000002,17.546,64.06800000000001,101.19399999999999,139.79000000000005,87.024,86.06799999999997,82.18200000000003,82.98599999999998,85.41799999999999,64.03000000000002,19.60600000000001,19.266,27.632,24.928,106.65200000000002,246.64799999999997,217.06599999999997,177.73799999999997,145.44799999999998,99.84200000000001
93.732,49.551999999999985,31.864000000000008,30.03799999999999,29.422,34.934000000000005,199.588,145.19199999999998,20.099999999999994,20.637999999999998,21.318000000000005,59.362,19.964,21.89599999999999,19.745999999999995,19.513999999999992,20.556,24.766000000000002,84.60799999999998,187.784,169.584,167.708,122.19799999999998,108.46399999999998
90.81799999999997,67.122,17.232,19.427999999999997,18.860000000000007,28.791999999999998,29.227999999999987,58.40200000000001,156.62,123.926,48.812000000000005,17.167999999999996,26.837999999999997,136.21399999999994,97.00800000000001,108.13,34.139999999999986,26.196000000000005,65.82400000000001,161.666,112.44399999999997,165.034,230.8960000000001,236.11400000000003
267.9,233.30200000000008,144.83999999999997,82.52200000000005,18.286,50.559999999999995,215.41599999999994,145.43599999999995,203.75799999999998,205.35599999999997,252.034,147.38399999999996,219.65599999999998,200.21600000000007,212.75600000000006,98.83800000000001,129.68200000000004,128.56,204.082,236.76199999999997,204.052,157.7,47.45399999999998,23.210000000000008
22.0,50.492,18.225999999999992,21.15,19.989999999999988,18.738000000000007,83.514,116.86799999999995,97.434,81.28200000000002,85.54599999999998,83.97400000000003,108.43,59.27799999999999,20.740000000000006,17.791999999999998,19.701999999999998,34.75600000000001,204.64,255.81399999999994,238.40400000000005,219.472,158.30000000000007,150.072
149.32400000000004,143.78799999999998,146.67399999999998,170.84000000000006,159.97599999999994,141.80800000000005,171.52200000000002,264.9960000000001,208.93599999999995,160.18000000000006,106.01200000000001,101.11800000000002,98.28799999999994,116.93199999999999,93.83600000000003,22.870000000000005,25.58200000000001,25.99200000000001,60.077999999999996,121.87199999999999,264.282,168.23600000000002,119.63400000000003,107.15199999999999
19.174000000000003,18.26000000000001,56.11000000000001,18.446000000000005,18.506000000000007,16.592,36.916000000000004,125.744,85.94399999999997,80.29,85.32600000000001,41.86,48.261999999999986,26.141999999999996,20.189999999999994,102.038,109.698,122.30199999999995,171.554,181.25000000000006,240.96800000000002,126.788,159.68799999999996,160.82599999999996
119.266,140.704,140.904,142.42400000000004,137.93200000000004,140.902,213.05400000000003,237.812,210.67999999999998,98.10000000000002,87.76400000000001,91.58999999999999,100.50799999999997,20.488,36.496,29.274,42.46,42.157999999999994,96.84400000000001,269.40200000000004,207.65,381.83200000000005,213.69399999999996,177.33200000000002
61.016000000000005,17.778,18.698,16.739999999999995,19.458000000000006,15.764000000000001,17.208,140.362,120.348,100.02199999999999,91.48600000000002,75.40799999999996,87.224,90.99000000000002,84.19,83.91799999999998,83.36999999999999,42.946000000000026,20.248,16.889999999999997,18.596,19.610000000000003,20.637999999999995,50.57200000000002
22.924000000000003,18.206,17.075999999999997,68.55999999999997,23.600000000000005,15.866000000000001,18.414,30.307999999999996,121.39799999999998,107.192,17.616000000000007,17.563999999999993,15.851999999999991,18.848000000000006,15.861999999999997,17.073999999999998,17.126000000000005,43.156,26.14399999999999,14.92800000000001,16.887999999999998,17.401999999999997,14.961999999999989,17.956000000000007
16.781999999999996,17.686000000000003,16.04,44.65399999999999,35.016,16.469999999999995,18.134,15.191999999999995,17.107999999999997,17.729999999999997,15.280000000000001,18.816000000000003,15.802000000000001,16.236000000000004,72.168,15.972000000000003,17.352000000000004,15.894,16.394,16.900000000000002,16.092,18.056,15.23600000000001,16.73
32.314,56.84399999999998,17.790000000000006,16.112,15.714000000000002,16.772000000000002,17.061999999999994,17.276000000000007,14.927999999999994,16.598,16.626,46.36400000000001,45.406,15.756000000000004,15.798000000000004,18.166000000000004,16.436000000000003,17.400000000000002,15.889999999999997,15.766000000000005,16.862,16.037999999999993,54.4,36.16599999999998
15.54399999999999,18.668,15.652000000000001,17.38,16.596000000000004,15.005999999999998,17.536000000000005,16.781999999999996,17.059999999999995,66.72800000000001,22.50200000000001,18.01200000000001,16.221999999999994,17.602,17.108,15.461999999999994,18.421999999999993,16.97,16.074000000000005,18.641999999999996,72.95399999999998,17.672,16.054000000000006,17.463999999999995
17.462000000000003,15.551999999999994,19.189999999999994,16.284000000000006,15.704000000000002,17.874,20.808,72.33000000000003,15.803999999999993,16.252000000000002,17.400000000000002,15.155999999999985,19.008,15.756000000000002,15.149999999999999,18.050000000000004,16.118,18.221999999999994,75.002,16.110000000000003,17.157999999999998,15.429999999999993,18.902,16.052000000000003
67.52600000000002,54.042,18.290000000000006,19.998,17.93,57.098,20.060000000000002,18.101999999999997,19.176000000000002,36.150000000000006,52.453999999999986,58.584,83.86600000000003,85.19600000000001,65.422,18.119999999999994,22.05999999999999,17.108,21.671999999999997,17.340000000000003,19.576000000000004,66.926,57.242,100.116
222.88199999999995,209.45000000000005,209.896,141.736,131.29200000000003,139.58799999999994,124.826,122.938,130.99400000000006,87.73599999999998,92.37399999999994,98.93400000000003,94.76800000000004,100.18999999999997,235.63399999999993,140.31799999999998,152.78600000000003,146.60399999999996,301.26800000000003,348.88000000000005,209.48200000000003,222.044,201.05600000000007,164.04599999999996
17.508000000000006,52.772,40.13800000000004,16.880000000000006,18.765999999999995,15.436000000000003,18.679999999999993,17.336000000000002,15.750000000000004,18.418000000000003,16.950000000000003,17.8,38.624,54.121999999999986,18.406000000000006,16.101999999999993,18.950000000000003,16.68199999999999,22.251999999999995,92.314,108.81400000000001,89.04200000000004,58.09000000000001,19.289999999999996
19.83199999999999,17.62399999999999,18.926,17.81199999999999,17.30999999999999,18.003999999999994,40.388,188.77399999999997,84.66199999999998,82.90200000000003,82.60000000000002,74.03000000000002,21.152000000000005,16.942000000000004,16.935999999999993,21.299999999999994,17.02600000000001,17.813999999999993,88.77800000000002,273.93799999999993,110.042,138.44200000000004,190.13200000000006,67.45399999999998
133.89800000000002,31.79,15.084000000000001,14.806000000000004,52.89399999999999,14.757999999999997,37.98800000000001,57.552,71.44800000000001,71.164,12.802000000000008,10.132,13.541999999999996,11.100000000000012,13.816000000000004,19.14999999999999,14.606000000000007,15.063999999999997,42.522000000000006,39.65000000000001,77.84800000000001,141.41000000000003,105.35400000000004,71.85999999999999
35.652000000000015,53.55799999999999,25.08599999999999,17.094,19.231999999999992,16.345999999999997,18.55399999999999,16.246,40.344,60.69000000000001,124.22200000000002,191.39000000000001,154.74800000000002,227.54999999999995,99.552,68.19400000000002,82.84599999999998,59.148,78.69600000000001,94.45800000000003,95.71599999999998,216.37800000000001,202.996,109.33000000000003
30.338000000000005,20.172,18.343999999999994,16.871999999999996,15.010000000000002,16.328000000000007,18.608000000000004,124.608,78.53400000000003,75.21000000000001,18.161999999999995,16.028,14.036000000000007,14.458,17.423999999999992,15.48399999999999,13.781999999999998,15.765999999999991,51.048000000000016,35.942000000000014,40.13200000000001,81.53199999999998,236.91799999999998,75.17600000000003
